,x,y,z,des_x,des_y,des_z,qw,qx,qy,qz,des_qw,des_qx,des_qy,des_qz
43,0.43111052185570564,0.5663426495496572,0.19015235238752043,0.43111052185570564,0.5663426495496572,0.19015235238752043,-0.7173957834933515,0.08524529711799637,-0.6853287902645602,0.09165685124277068,-0.7173957834933515,0.08524529711799637,-0.6853287902645602,0.09165685124277068
44,0.418054976822568,0.5562293879505562,0.19300657951127465,0.418054976822568,0.5562293879505562,0.19300657951127465,-0.7189134359196612,0.07132280497121778,-0.6869767538929467,0.07835476217776993,-0.7189134359196612,0.07132280497121778,-0.6869767538929467,0.07835476217776993
45,0.40499943178943043,0.5461161263514551,0.19586080663502883,0.40499943178943043,0.5461161263514551,0.19586080663502883,-0.7201610363341238,0.05737205418089903,-0.6883666827885819,0.06502183611578856,-0.7201610363341238,0.05737205418089903,-0.6883666827885819,0.06502183611578856
46,0.39194388675629277,0.536002864752354,0.19871503375878305,0.39194388675629277,0.536002864752354,0.19871503375878305,-0.7211372964492689,0.043410488647496664,-0.6894970990064573,0.05167474825197141,-0.7211372964492689,0.043410488647496664,-0.6894970990064573,0.05167474825197141
47,0.3788883417231551,0.5258896031532531,0.20156926088253727,0.3788883417231551,0.5258896031532531,0.20156926088253727,-0.7218419853187006,0.029455374482969515,-0.6903675389436295,0.03833001849909911,-0.7218419853187006,0.029455374482969515,-0.6903675389436295,0.03833001849909911
48,0.36583279669001767,0.5157763415541521,0.20442348800629145,0.36583279669001767,0.5157763415541521,0.20442348800629145,-0.7222759072884073,0.015523678864343334,-0.6909785339414241,0.025003895244247284,-0.7222759072884073,0.015523678864343334,-0.6909785339414241,0.025003895244247284
49,0.35277725165688,0.505663079955051,0.20727771513004564,0.35277725165688,0.505663079955051,0.20727771513004564,-0.7224408678785497,0.0016319539402644666,-0.6913315792664643,0.011712243771426854,-0.7224408678785497,0.0016319539402644666,-0.6913315792664643,0.011712243771426854
50,0.33972170662374235,0.49554981835595,0.21013194225379986,0.33972170662374235,0.49554981835595,0.21013194225379986,-0.7223396284229632,-0.012203772554035935,-0.6914290922389116,-0.0015295590539837942,-0.7223396284229632,-0.012203772554035935,-0.6914290922389116,-0.0015295590539837942
51,0.3266661615906047,0.48543655675684894,0.21298616937755407,0.3266661615906047,0.48543655675684894,0.21298616937755407,-0.7219758505063628,-0.02596809851316283,-0.6912743604826374,-0.01470672242702885,-0.7219758505063628,-0.02596809851316283,-0.6912743604826374,-0.01470672242702885
52,0.31361061655746714,0.47532329515774796,0.21584039650130826,0.31361061655746714,0.47532329515774796,0.21584039650130826,-0.7213540314136367,-0.03964633927702434,-0.6908714814421452,-0.027805130374814396,-0.7213540314136367,-0.03964633927702434,-0.6908714814421452,-0.027805130374814396
53,0.3005550715243296,0.465210033558647,0.21869462362506248,0.3005550715243296,0.465210033558647,0.21869462362506248,-0.7204794319373362,-0.05322460906411921,-0.6902252944406385,-0.04081142070007821,-0.7204794319373362,-0.05322460906411921,-0.6902252944406385,-0.04081142070007821
54,0.2874995264911919,0.4550967719595459,0.2215488507488167,0.2874995264911919,0.4550967719595459,0.2215488507488167,-0.7193579979762422,-0.066689891305862,-0.6893413066403907,-0.053713053390619374,-0.7193579979762422,-0.066689891305862,-0.6893413066403907,-0.053713053390619374
55,0.2744439814580544,0.4449835103604449,0.22440307787257088,0.2744439814580544,0.4449835103604449,0.22440307787257088,-0.7179962773995505,-0.08003009743317055,-0.6882256143102026,-0.06649836804440443,-0.7179962773995505,-0.08003009743317055,-0.6882256143102026,-0.06649836804440443
56,0.2613884364249167,0.43487024876134384,0.2272573049963251,0.2613884364249167,0.43487024876134384,0.2272573049963251,-0.7164013336494269,-0.09323411392884809,-0.6868848208067067,-0.07915663011121289,-0.7164013336494269,-0.09323411392884809,-0.6868848208067067,-0.07915663011121289
57,0.24833289139177916,0.42475698716224286,0.2301115321200793,0.24833289139177916,0.42475698716224286,0.2301115321200793,-0.7145806575128567,-0.10629183770764573,-0.6853259526397413,-0.09167806598994153,-0.7145806575128567,-0.10629183770764573,-0.6853259526397413,-0.09167806598994153
58,0.23527734635864161,0.4146437255631419,0.23296575924383348,0.23527734635864161,0.4146437255631419,0.23296575924383348,-0.7125420784165046,-0.11919420011335703,-0.6835563749213268,-0.10405388723944671,-0.7125420784165046,-0.11919420011335703,-0.6835563749213268,-0.10405388723944671
59,0.22222180132550395,0.4045304639640408,0.23581998636758772,0.22222180132550395,0.4045304639640408,0.23581998636758772,-0.7102936764914206,-0.13193318002336007,-0.6815837073983161,-0.1162763043547202,-0.7102936764914206,-0.13193318002336007,-0.6815837073983161,-0.1162763043547202
60,0.2091662562923664,0.3944172023649398,0.2386742134913419,0.2091662562923664,0.3944172023649398,0.2386742134913419,-0.7078436965240914,-0.14450180672187185,-0.6794157421464702,-0.1283385307255229,-0.7078436965240914,-0.14450180672187185,-0.6794157421464702,-0.1283385307255229
61,0.19611071125922874,0.38430394076583874,0.24152844061509612,0.19611071125922874,0.38430394076583874,0.24152844061509612,-0.7052004647630508,-0.15689415334151924,-0.6770603638647013,-0.14023477752905364,-0.7052004647630508,-0.15689415334151924,-0.6770603638647013,-0.14023477752905364
62,0.1830551662260912,0.37419067916673776,0.2443826677388503,0.1830551662260912,0.37419067916673776,0.2443826677388503,-0.7023723093923683,-0.16910532177789772,-0.6745254735586014,-0.15196024041100145,-0.7023723093923683,-0.16910532177789772,-0.6745254735586014,-0.15196024041100145
63,0.16999962119295353,0.3640774175676367,0.24723689486260453,0.16999962119295353,0.3640774175676367,0.24723689486260453,-0.6993674853207913,-0.18113142005419117,-0.6718189162478471,-0.1635110788808915,-0.6993674853207913,-0.18113142005419117,-0.6718189162478471,-0.1635110788808915
64,0.15694407615981598,0.3539641559685357,0.25009112198635874,0.15694407615981598,0.3539641559685357,0.25009112198635874,-0.6961941037734892,-0.1929695331543384,-0.6689484131777801,-0.17488438938954776,-0.6961941037734892,-0.1929695331543384,-0.6689484131777801,-0.17488438938954776
